anomaly_type,agent_id,transaction_ids,description
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,e55659f3-87c1-424a-a161-639844b6ed74;95abc212-533e-4fca-a7fc-79c17f74b5dc;8fe7b193-f3cd-4793-95ab-444202c81a73;d4e69694-0001-4a2b-a8c5-0b3e3d0be142;050a0d9a-16d8-4cfe-92ce-3770cbc01ecf;00f98805-8b55-4ba3-acf1-c5087c4eedc0,"6 near-identical amounts around ৳9,812"
transaction_splitting,edbeadd3-be59-4797-927c-af6f1743a05e,f8670d9a-0ad3-43dd-a743-af12d2239f70;9b15bbc0-0263-49df-8588-bc65cfbfc2ac;1ee1e6fe-2f1e-4295-9eac-cfbf8b799f81;74a1505b-8a6e-441c-82dc-c03b45636bab;98fad370-d254-43d0-a91e-07891829788d;9d827d92-ee6d-4b0d-8a71-401e58738bdc,"6 near-identical amounts around ৳9,200"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,2a8d2dcb-ab98-46af-af94-3d0fd39a26e6;ff88a6d4-f972-4177-92ca-7e356817008d;7a71c606-9eae-4ef1-8fd8-806c260c4e20;cf2f77e8-01b4-4cc3-b906-52ed092f73df;31cbc7b1-df78-4e81-9666-1723235b9518;d161f38f-9841-40cb-aba2-a0beb616e05b,"6 near-identical amounts around ৳9,193"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,9eb621e1-f5e7-4f00-a5de-c3c004421a47;dd036755-bd53-4b98-8601-3fefe0fe1e57;47f29d64-03fe-4335-b9fb-ce4cf40ec64f,"3 near-identical amounts around ৳9,507"
transaction_splitting,47158c9d-96e3-45b4-9582-d5efdf3fb660,d0c807f4-c81a-42fd-8c6e-6be51dcaada7;013af1c5-4700-45d8-9027-9c44e6e224c1;6d4877f1-5d02-4431-9e2b-cbc09679f2fe,"3 near-identical amounts around ৳9,435"
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,970b9737-523c-4072-9730-54c423d00292;db658c5f-b7a7-419f-9229-1c2eb727a14b;da5e26d1-7ff1-4ab1-a6eb-616fa0666aa8;571fbc93-17ef-46ab-8c5f-6db5a27896dc,"4 near-identical amounts around ৳9,822"
transaction_splitting,09738250-bac5-4fa3-b4f9-026715cfb638,a9f4da60-24ea-4b18-a3a9-912e545c347a;70d9e21e-8620-4756-b503-ce84d1bf9c60;7350099d-6a3e-48ef-a907-5f6c67e4ce22;5602bc75-0fc2-422c-8535-0b68e4f08676;5e419042-befd-4357-81dd-79732532e495,"5 near-identical amounts around ৳9,138"
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,ad012a8a-7398-417b-b76b-c80f891e7178;e37e642a-edb8-4d8c-8ad5-554ebb2960ba;d3e6280a-7bba-49ee-85e6-a0221018f5aa;73a69b99-36db-4564-919b-2c2d89a4a8ab,"4 near-identical amounts around ৳9,096"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,a9cec43b-2359-435d-b65d-be55808265ef;8d258f20-9033-405d-859c-e016a7cc3714;f00be020-55ce-49c8-bfe2-41b8c4c8b732;15e130f5-548f-4270-b707-75b65f73777f;ee0e811b-0e21-4604-b9eb-c2e8bbc678e6;589200ea-5a07-4760-98f3-ab7d611eefa6,"6 near-identical amounts around ৳9,168"
transaction_splitting,09738250-bac5-4fa3-b4f9-026715cfb638,6277f7ea-1142-432f-adc4-752807565896;b8d922de-1289-4824-95b3-1014c5020217;c735f23d-4115-4a24-96b4-77767d24278e,"3 near-identical amounts around ৳9,384"
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,dcd057cc-baca-4a5e-a8e7-aada479a8261;1097f59e-76a2-4ab5-a700-7c1aef2bb24f;e0842365-ebd2-4b9c-b052-11967947f48c,"3 near-identical amounts around ৳9,495"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,b6d02d3f-c1ac-4029-b9ab-78144af0598f;d5f72ca7-9c77-43d1-8485-ceacb1e3e898;915271ff-7c5c-4ec0-bbd0-b58309dd8afa;8384c4c0-dcd0-4e62-929f-7c023b46e2b0,"4 near-identical amounts around ৳9,504"
transaction_splitting,09738250-bac5-4fa3-b4f9-026715cfb638,169819c2-8287-4c06-95ac-aa2c6506375f;7c25df9e-ba42-45b0-a4e9-1d6ee4d41c80;30f60d87-8fe4-4ae1-89f5-32a14336eceb;e0221279-974f-4ac4-ac09-16d40b95d999;a00deb3c-f385-4924-981e-7af5194ef37c,"5 near-identical amounts around ৳9,250"
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,f2dc078c-bef5-4dae-98ff-bc227a681781;8b7b8f7f-c3fe-45a0-bb39-c3d2065370d9;714a1398-92a0-4c5b-aa32-fdd65ac06cd6;9ef656ad-b9d3-4444-9a10-212c0b4dec18;d5b35ff1-fc2d-4503-a492-4a974557d7db,"5 near-identical amounts around ৳9,191"
transaction_splitting,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,655f74ab-54d4-4d3f-8c5a-008fa6edeeb2;97cc4ac2-d14d-4292-b44f-225d10b82024;002c54a2-1749-48da-a8e6-2cde92b4a37e;b9de9dd5-5d95-477e-ac8b-ed1e0967c379,"4 near-identical amounts around ৳9,533"
transaction_splitting,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,06b33e85-8b63-4aa9-980a-b681921fd592;0a0d5af9-961b-457f-865d-a854201950ee;79e73f83-e0e0-4b40-8e48-80c9f2f492d0,"3 near-identical amounts around ৳9,698"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,e61aba3b-d274-445d-b00a-d42e146c645c;48663bed-d33a-4d95-92d2-d81fa9be8a1b;e29e8e5a-bf50-446b-9473-fef7139dd9c5;c7d114ba-d748-4464-9186-bb5f1a2ab3e4;a284e54e-e2d8-42c3-80b2-d2e67a9218b2,"5 near-identical amounts around ৳9,723"
transaction_splitting,09738250-bac5-4fa3-b4f9-026715cfb638,1a2e15be-acb6-4299-b8e7-89d9098c7773;53865b83-1b50-4180-a60c-364ce084b42b;1bf3556a-5c1d-47be-bef0-834e25789e61,"3 near-identical amounts around ৳9,819"
transaction_splitting,edbeadd3-be59-4797-927c-af6f1743a05e,79278d03-a0de-4b85-83bf-11c6449607cc;62a42e37-8b20-4221-946e-e3e2c2b11df3;185f95f4-65dd-4e27-bd21-0f47bb0f7d23;e9bb5e8c-31f3-424d-90e3-b9ee4c759cce;cb309be9-5305-4125-84a1-d0e0114b4db4;719c6398-b0dd-42a9-81fa-3e86fba01633,"6 near-identical amounts around ৳9,368"
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,a349dc58-dc49-4ac2-b732-30b6dc353538;57aae532-fea6-4bfd-8429-1b807f9765e3;78740c33-7d67-494a-8e40-4819eb269bb5;c4c6fc0a-c895-4b1f-9b06-09a431f613ad,"4 near-identical amounts around ৳9,000"
transaction_splitting,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,32ffa2a3-a512-4c12-aa1d-95ff8ae3aa08;17ff845a-36a8-44d5-b66e-a88c50f673be;0dc40354-e248-4ab4-bb85-504f327d2d11,"3 near-identical amounts around ৳9,735"
transaction_splitting,cf623685-bcd0-424f-b2ad-dad395a6a56f,d36cb702-e6f8-4aa0-9b85-5b1586219989;4e47abe7-9e66-4391-bef6-46c09cf1757e;ad1ee6b1-e429-430f-b6a2-bf58abef87be;1f512666-2e08-4b8d-9ccd-1d9b005de211,"4 near-identical amounts around ৳9,634"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,ea0a1b4b-8a60-4b90-bf2d-36940ece2482;8c19d8c4-22ef-418b-af2c-1449cad67d92;26a22aeb-7caf-4a86-9f1d-40da0200a801,"3 near-identical amounts around ৳9,328"
transaction_splitting,522a74ea-ac50-4e50-be1d-cb2790f06579,8c8dd352-35d0-4a34-a1d9-aafa56c2894c;6847249e-2aaf-4764-b95a-d8825f21fc7b;c149df6d-358b-486e-b7de-e4c17f8cf383,"3 near-identical amounts around ৳9,286"
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,f079bb50-050d-4db6-975b-c890b4e448db;f7c717e2-d880-44b4-a4eb-96a52ac6a362;66d13805-c0e0-4339-8c22-093476ac0964,"3 near-identical amounts around ৳9,655"
transaction_splitting,edbeadd3-be59-4797-927c-af6f1743a05e,58cc712e-4b6e-4fe2-9a55-7bf6ed2b6c67;9900de65-f868-459e-9c44-7e8a34fa3beb;437c10f3-3dce-46af-8c20-745c9fc6fbe1,"3 near-identical amounts around ৳9,361"
transaction_splitting,09738250-bac5-4fa3-b4f9-026715cfb638,d09201ff-a763-4810-9534-7cb1bc6491ab;2d7ccfb5-5dc2-4a0d-9ca0-f9d34680d777;e61e5de0-944e-4a7e-a22a-ec56f32ec72e;01e6c23f-c681-4725-9cba-f6119df40cbe;383409e6-c883-48bb-aaf4-8f3f0043ab6f;07ac84d7-8c63-444d-8409-5579eb55e8cb,"6 near-identical amounts around ৳9,870"
transaction_splitting,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,49d62cdd-d09b-4962-8233-921f6b13987e;1e7d9122-52a6-4946-9e32-c9a8187350b5;c960c7bf-c867-499e-8ea7-528c4cd90f94,"3 near-identical amounts around ৳9,322"
transaction_splitting,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,7481a769-68d7-49dc-8598-d445b5c8ac46;5174af45-674b-4f9f-a933-5fde1b5a839e;0bacdbcc-7249-4e8a-aaaa-36ff9bbf0b4f;cb4af519-f874-4376-8a60-cd9ec5b88837;d76dca8d-7b03-4a6c-907f-2d7a7f46e907;b0db5dbe-75f8-4fca-874f-6990d5f8dca2,"6 near-identical amounts around ৳9,594"
transaction_splitting,47158c9d-96e3-45b4-9582-d5efdf3fb660,395be503-055c-4f78-93ea-df600b5a3039;878dbfbc-c4b6-4102-9904-4a5909689462;021b9eec-bd06-44eb-9db4-0192bf6b0ce9;cd8898e8-e48e-4ac1-8911-373d4a3d1941;d8cfc651-bfac-4ebf-8a64-ec7e15c01d83;2b41d07b-37a9-4c8d-9317-d3d4c2705a61,"6 near-identical amounts around ৳9,110"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,780b7322-4395-4787-be2f-6d378ec87093;1e29a3b8-e927-4094-92d6-5eda341d2deb;8b3d3b41-6e6c-4b7f-80a5-d902ed9751bd,"3 near-identical amounts around ৳9,147"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,af3e6a49-e3f2-4abe-94d6-764dffb9630e;19a95b62-6b24-457d-9d3b-b1dc53098dfc;316c4b2b-971e-4e49-b45a-44c713841f3b;31a318d5-974c-4f8d-826f-b75ef485d7f6,"4 near-identical amounts around ৳9,427"
transaction_splitting,47158c9d-96e3-45b4-9582-d5efdf3fb660,2fde1143-d97c-4e96-b509-ca4023ab52e8;340fa920-7ae5-45b2-b0a5-de44e8b687db;9d9689e4-8f9c-415d-ad41-f5094bcbdfec;f533fbbd-cd45-42f4-8605-478edf34957f,"4 near-identical amounts around ৳9,355"
transaction_splitting,522a74ea-ac50-4e50-be1d-cb2790f06579,ef540bda-4217-4553-93fe-d5832b96618f;d276ee2d-790c-4856-a275-a1c901c3df11;5b386a85-1c7c-4947-8e10-b5e232e64e34;51fd93e0-9c1d-4347-9392-f8054fad7fff;9240eadc-4257-4cc3-966b-ae6a51ee6adb,"5 near-identical amounts around ৳9,338"
transaction_splitting,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,73d5dad7-559c-4701-891e-1b5d64f928af;dd7b1e2c-ad61-4396-9b12-525cdd7ae11c;83fa762b-7e3b-4e54-bdba-6cec471c906e;09601f53-ee58-4777-aff3-ad34e99d9255,"4 near-identical amounts around ৳9,575"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,081bb214-6271-4a5f-b786-7c13ee6f0e5a;6be14083-65e4-4649-8a61-83346e46bb11;1ac1d391-4461-411e-8eb8-675490caed7a;43a715fa-104e-4e2e-abbf-8e9f29ea2ffe,"4 near-identical amounts around ৳9,584"
transaction_splitting,edbeadd3-be59-4797-927c-af6f1743a05e,da298f73-206b-4e9e-8306-9200313c58ca;d3b1250f-1cd5-4e60-961a-9a8462775e3a;d08bb424-f185-4681-b995-2dbdde337ed0;0b90d1e4-f692-4afa-a96c-b1985aa93fd6,"4 near-identical amounts around ৳9,752"
transaction_splitting,cf623685-bcd0-424f-b2ad-dad395a6a56f,14141cae-5e58-43a8-8c3f-5e894d8ada9b;33591662-889f-407a-bfbe-e0f92e3baa21;2ed40017-b2c8-4157-879d-7303a39b1a89;a8b2d347-2576-4c94-9f07-69f9d0532e9e,"4 near-identical amounts around ৳9,315"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,fcb5c662-38c0-4d31-a18e-121e5aee6fc5;c44c7136-b37b-438c-b292-839641d2f532;06fbc57a-197f-44ed-8faa-58a4a850e493,"3 near-identical amounts around ৳9,858"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,3d819e02-de4c-42fd-b62e-d06b68dfbcd3;1954e62d-afc0-41f1-9ebc-fd47057cc172;2838ed72-6d6e-4a79-83a1-59511b01a235,"3 near-identical amounts around ৳9,091"
transaction_splitting,10a131ee-52c9-4d4b-bbde-0f731290f9e4,5c8a8b91-7757-4b83-bbe8-62cc86f053f7;a2feb1ba-93cc-4cf6-884f-d7139000b722;391624af-dfc6-49b3-a94c-b3ef9ec610f6;fd47f0c1-61d1-428a-9697-bb4d8b43d462;969a8c8d-db18-443a-b195-7129e558fd99,"5 near-identical amounts around ৳9,211"
transaction_splitting,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,e9eec994-ab2f-48be-ad40-fa12d65912d7;6635a593-9eb5-4357-95f6-28487f39e784;86325d16-9876-4125-8465-7b9b7ee44457;ca370572-058e-4e6f-b0ae-390a07452dbd;5faeaeb4-397e-4a73-a7aa-c11e891dd3fb,"5 near-identical amounts around ৳9,228"
transaction_splitting,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,bfe77c33-8261-4158-ab6e-3d60789f4061;719112c2-a7ea-40c4-b9ad-ff2662d8ba0b;6f5e2236-8f4d-48c5-be7e-af07dfca377b;c176acf7-9873-49e5-b853-dcf7dbc72a6d;d58f75cd-107e-4215-8cd2-6229d5c3168a,"5 near-identical amounts around ৳9,149"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,47eeef32-dbf4-4b4a-9e52-7994f667632b;ca6bfa9b-4444-46f2-8ab2-80a755e6f578;d02fbe73-dd1c-4274-928a-216e0f856983;b4d3b02a-81f1-4c30-a48d-de74bcd7b50f;76587533-045b-4d95-96ef-30b9822b8a8c,"5 near-identical amounts around ৳9,123"
transaction_splitting,edbeadd3-be59-4797-927c-af6f1743a05e,65b85920-248b-4ffa-8592-c47f5243297d;08fddddc-c375-40a1-94f4-c369b373c43b;fa4f7d3b-661f-41b1-8411-548d711d0680;a2f2fb3b-3ef5-4ec9-b365-9d846c81814b;d5229b7c-cde8-462e-a169-d94d784ef269;934bf9be-3b9a-4da3-a781-b15b5ea1d4f6,"6 near-identical amounts around ৳9,257"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,f6647b6f-530f-441a-a3d1-925e36be6aac;660c52e5-df88-42dd-a016-afe3abdccf40;2c22bbe4-e04e-4986-a9ec-95cd65fa81a5;bdf8db7c-ee01-4942-b520-6455b57df463;e550aba2-e05f-487c-a937-73dad9a09425,"5 near-identical amounts around ৳9,170"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,fc7c39fe-564c-42a8-bef7-abeef708eec8;411f3b72-6251-423b-b112-3a466d003027;592fd3ec-6975-43dd-91ca-5a2aec4222e7;9cd17498-2d9e-404e-830e-93dded05d703;cd993a8b-f591-43f2-b85d-d4f16d8ef367,"5 near-identical amounts around ৳9,738"
transaction_splitting,edbeadd3-be59-4797-927c-af6f1743a05e,add4a51a-961c-44ee-a696-18de97140591;95db5447-df78-4b28-b45e-3cfe90161ca3;0ed8832f-d9fc-438d-a46f-97e0bd6608a6;b1604f96-eec4-4d94-83bc-91ebccd2eeaa,"4 near-identical amounts around ৳9,706"
transaction_splitting,47158c9d-96e3-45b4-9582-d5efdf3fb660,f8ea6149-fea5-4035-977f-efdab38e3a0e;1c7e9622-4825-478e-b44d-df59825d3d63;ea0f5dca-36be-4802-8ba2-952a6e65f6a2,"3 near-identical amounts around ৳9,296"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,771c787e-7c46-44f4-be4e-09751102bf15;b1eae4fa-d326-454f-94cd-07dec8b6ed58;f3deb8f9-c945-4bcc-8c72-cc47d564f16b;364149e0-18fb-41e8-9761-2a893994d8fa;e6f5d953-f7bf-492d-b93c-ae1b32a27cd7,"5 near-identical amounts around ৳9,658"
transaction_splitting,ee804021-2598-4018-a5b1-60af17b62bd7,32ac4dd7-8f34-4c71-be55-ac4129f42863;6998be48-5b29-41a4-b809-d428130cfab7;12b33d88-d70a-47ce-8df9-aa24c87475b1;d78d1d15-4c8f-4ebb-910b-fd395fec749d;b290f48f-f504-4bb9-9725-46c593dd0056;7512f973-f3b5-4c1d-b58b-bcd5ed1a3687,"6 near-identical amounts around ৳9,839"
transaction_splitting,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,6ba8f686-df08-45c7-9079-f2292dd60759;bd443b6d-929b-45f2-a218-80715461882b;1d1a35b9-9087-412f-9cdf-ded7145f458a;b5815ccf-40ee-469f-879c-bd7daf03dfc1;f4309d02-76db-414e-aaef-6e1a61589e5f,"5 near-identical amounts around ৳9,153"
transaction_splitting,edbeadd3-be59-4797-927c-af6f1743a05e,afeaab4b-83d4-4a3f-ae53-22511ce77f2f;49ab1230-eb6f-495d-b0a6-2e32aa7c474b;c6efb711-6ea5-4c0f-b69b-c5fc8f5b85af,"3 near-identical amounts around ৳9,243"
transaction_splitting,b63dcc85-73d6-4313-83f3-e838d97947b1,5034505f-26fc-48db-b6a6-bff5093c95d7;d272218c-3327-4842-bd6d-f95d225cbd08;0a9d2a6f-cead-44ad-816f-4417e770cbf1;429012ac-88a3-44de-b59b-fa289fe24bc6;7e15d45e-670f-45e9-b671-0af914df5fc5,"5 near-identical amounts around ৳9,337"
circular_flow,522a74ea-ac50-4e50-be1d-cb2790f06579,efa92002-3292-443d-9f56-f83122e27eba;8a760607-2408-476c-8976-f37002a4807c,"Round-trip ৳29,461 to/from ACC25384"
circular_flow,ee804021-2598-4018-a5b1-60af17b62bd7,e17b2454-9cfe-4c99-aea9-3bfeb7b8e864;82f22226-2125-4388-b000-5b48402767aa,"Round-trip ৳6,618 to/from ACC36760"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,57a442db-48cd-4213-a4ed-e5f98bb25da7;18ec9fe4-4439-4c4a-955e-a30d40a7b4b1,"Round-trip ৳8,791 to/from ACC14179"
circular_flow,4a3feed6-8d43-4a9e-9d76-1be4bfe739b1,1d4ea84c-83aa-4e42-8694-3798c9228638;7286c2fc-5d63-49f8-8ff2-8fd108a648e9,"Round-trip ৳27,346 to/from ACC48456"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,d5e0f096-c651-454b-860c-20390d53cfdb;35c754b7-f029-4cbc-b09a-8424175a8355,"Round-trip ৳9,109 to/from ACC56749"
circular_flow,09738250-bac5-4fa3-b4f9-026715cfb638,aafcee5d-7620-4147-bf64-6a1f08b4165e;b40d45f2-aa55-494a-8cb1-89a00a9b8d08,"Round-trip ৳20,968 to/from ACC10018"
circular_flow,edbeadd3-be59-4797-927c-af6f1743a05e,ee7691da-b87f-4eda-acf1-4e0b2464a3ac;9c969a79-3e0d-4ce0-a1ed-976e6a2bc7d4,"Round-trip ৳12,168 to/from ACC45727"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,e507f9ae-4291-47f8-9731-8f122fda03ab;f3b3e707-73e8-4523-9044-1ae5eefc3dbc,"Round-trip ৳5,452 to/from ACC97190"
circular_flow,09738250-bac5-4fa3-b4f9-026715cfb638,cf51083c-2f80-4af5-b8ca-d9103071e736;1cf727a3-5d4f-4633-84c0-5647fe73dc9f,"Round-trip ৳9,800 to/from ACC35183"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,32a6d2b1-345c-47c8-958c-8e4d69b83013;e52a78bc-68a4-415d-9bea-d60a766b4adc,"Round-trip ৳20,294 to/from ACC86492"
circular_flow,09738250-bac5-4fa3-b4f9-026715cfb638,b622d432-fa94-4d67-830f-202436aa8d90;c0b42824-7760-4c02-a252-fe6efc05088e,"Round-trip ৳18,691 to/from ACC93507"
circular_flow,10a131ee-52c9-4d4b-bbde-0f731290f9e4,84836502-b83f-445b-ade2-6d85dd7c4c36;acf4c81a-33d8-4a2d-89b0-825306892490,"Round-trip ৳15,138 to/from ACC17281"
circular_flow,10a131ee-52c9-4d4b-bbde-0f731290f9e4,61ba74f1-64a8-4b00-9366-f3f0b6dce922;1302d425-ba7a-4dcc-8049-2dee5fe94ac4,"Round-trip ৳14,221 to/from ACC27041"
circular_flow,09738250-bac5-4fa3-b4f9-026715cfb638,94fdf220-dd33-4c74-a1e3-44f01112385f;a0b66a7f-c19e-442b-afb8-a6aeb9df3fac,"Round-trip ৳6,952 to/from ACC61513"
circular_flow,522a74ea-ac50-4e50-be1d-cb2790f06579,1753c439-23ad-4944-a90b-454f6b231004;fb12576c-19a2-42e8-92f5-b32717525244,"Round-trip ৳28,941 to/from ACC74951"
circular_flow,edbeadd3-be59-4797-927c-af6f1743a05e,a469a087-e3b7-4dd2-b8e4-6c10ea0ce732;f4e89d52-59f4-4278-bb6b-c47cdd6652be,"Round-trip ৳22,190 to/from ACC46541"
circular_flow,47158c9d-96e3-45b4-9582-d5efdf3fb660,3d41e436-3fb4-4eb9-adf9-029562ca41e5;1f851dba-2088-4375-bd38-a9d74a6c5ef8,"Round-trip ৳21,934 to/from ACC68051"
circular_flow,cf623685-bcd0-424f-b2ad-dad395a6a56f,8aba2c19-be22-4f1a-8418-e6b18067d447;9508e9f0-58f2-4b70-9934-5243e96b10d2,"Round-trip ৳6,424 to/from ACC79917"
circular_flow,47158c9d-96e3-45b4-9582-d5efdf3fb660,95806bce-411b-4660-8bfc-10f5b2c06b6c;873266eb-cc58-42c2-bf39-2a5e686d08c4,"Round-trip ৳21,959 to/from ACC99058"
circular_flow,10a131ee-52c9-4d4b-bbde-0f731290f9e4,f2968a81-27ae-4b7e-b78f-a39678fa6a49;1e589816-71cd-46e5-8108-415c7068a04b,"Round-trip ৳5,787 to/from ACC90505"
circular_flow,b63dcc85-73d6-4313-83f3-e838d97947b1,f1624b98-bbb2-4fb1-8563-0bb3adf95d14;b6f243fc-f2e9-49b0-a972-74e69333b6da,"Round-trip ৳22,565 to/from ACC92235"
circular_flow,cf623685-bcd0-424f-b2ad-dad395a6a56f,fb36c884-c4b2-4f57-bcae-4bcd06251637;511f93cc-2a96-4935-9582-a35257052b15,"Round-trip ৳20,723 to/from ACC83443"
circular_flow,09738250-bac5-4fa3-b4f9-026715cfb638,486f2e44-84fa-4044-bb92-f4b26d6105ad;9dc65621-701d-4c3f-98b2-14d3d51a45dd,"Round-trip ৳19,221 to/from ACC40926"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,aa8d706b-ff29-4ffa-9347-5e6fa4087006;a34d5563-615d-4935-8dd8-5e1bd369a51a,"Round-trip ৳17,414 to/from ACC55971"
circular_flow,47158c9d-96e3-45b4-9582-d5efdf3fb660,80486655-7a11-4f6e-9799-6dfeec29ffb2;129dcbbe-e5a1-4e49-b396-b6b64d00f244,"Round-trip ৳22,386 to/from ACC42446"
circular_flow,b63dcc85-73d6-4313-83f3-e838d97947b1,f1a3e613-5c2e-49b0-bb1f-31c82336008a;417ceccd-b466-4e86-a73a-47c3ea4370ac,"Round-trip ৳29,243 to/from ACC13590"
circular_flow,10a131ee-52c9-4d4b-bbde-0f731290f9e4,b2c079fc-89f0-4601-bf12-5a183de2eed3;66d6b89f-1e1e-4184-8651-95c5c750d499,"Round-trip ৳18,545 to/from ACC44778"
circular_flow,b63dcc85-73d6-4313-83f3-e838d97947b1,4b28eae1-feac-49fc-911d-4927dfd2bac1;9c549ad3-08f9-4b52-958d-8396d774e440,"Round-trip ৳20,394 to/from ACC16776"
circular_flow,b63dcc85-73d6-4313-83f3-e838d97947b1,a38a7a48-d589-4681-bc59-683ca9a53384;f81813b3-58be-4a2f-9888-5d1c946182dc,"Round-trip ৳15,803 to/from ACC66538"
circular_flow,522a74ea-ac50-4e50-be1d-cb2790f06579,0046153b-28f4-432d-847b-d4b5a96beb34;52d8acda-84cd-432d-83b4-4707208dbcc7,"Round-trip ৳29,243 to/from ACC58620"
circular_flow,cf623685-bcd0-424f-b2ad-dad395a6a56f,4a1ca509-6648-42ae-b900-920daa373e38;8a3bb5bb-0245-4da9-b2d7-bfa9938a62cb,"Round-trip ৳17,065 to/from ACC70651"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,23f89684-2294-4a3c-98bb-36c526968857;445d8c8b-f1e5-412d-af9d-839de9cda42b,"Round-trip ৳26,824 to/from ACC88310"
circular_flow,47158c9d-96e3-45b4-9582-d5efdf3fb660,ecdb8002-f556-4f7d-88ba-fa6dfdb3a878;61268ae4-9e85-4673-a8e9-9842d93e18e3,"Round-trip ৳8,774 to/from ACC11037"
circular_flow,10a131ee-52c9-4d4b-bbde-0f731290f9e4,34dd2c15-8b0f-4f69-be23-e3fbae81c52b;ac85e034-f273-4690-96e0-94b6e59c3786,"Round-trip ৳14,951 to/from ACC46347"
circular_flow,10a131ee-52c9-4d4b-bbde-0f731290f9e4,5a60d336-add2-4d9f-88c1-5ae294a95796;79e5c429-95e9-44b5-b927-aca6c7a054f8,"Round-trip ৳21,846 to/from ACC81586"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,1f3c5e59-a464-4a6f-8d04-353163b8bcf8;76894b5b-e178-4861-9a4d-d2d44b54f6ca,"Round-trip ৳6,862 to/from ACC51187"
circular_flow,edbeadd3-be59-4797-927c-af6f1743a05e,01366afd-8699-4f80-b84b-05529992177d;5699105c-0529-44c4-acd5-1e02aa9c48cf,"Round-trip ৳24,481 to/from ACC10333"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,3a23d0e9-e7cd-4611-9d7b-ab8afe1f89cd;c3d0ce9a-f28b-4e3f-8554-04149f4c75c5,"Round-trip ৳21,988 to/from ACC47023"
circular_flow,b63dcc85-73d6-4313-83f3-e838d97947b1,acb7fee2-85f6-4232-ba2f-6451181d796e;dbd9d27f-3a7e-4e02-a03c-b5aaf61f3e11,"Round-trip ৳16,569 to/from ACC72861"
circular_flow,3e9c3d6b-f33f-4bc6-b757-c574eca9618e,e1322c1c-c76f-4cb1-b9d7-a19662d5a94f;0c9914dd-f85f-45fc-92e6-b82797a2d871,"Round-trip ৳19,368 to/from ACC61897"
circular_flow,10a131ee-52c9-4d4b-bbde-0f731290f9e4,599d61d2-98fd-4700-a6c9-74de724a59cf;56a36ecc-3a3f-4fa1-8599-b3ecf7b49a1e,"Round-trip ৳7,352 to/from ACC21267"
circular_flow,edbeadd3-be59-4797-927c-af6f1743a05e,fbc4c368-1cc8-469a-a0ac-2eff3361b4bc;1c437ec7-31cd-46dc-906c-cbb5703125da,"Round-trip ৳10,491 to/from ACC72285"
circular_flow,47158c9d-96e3-45b4-9582-d5efdf3fb660,fc972494-ddaf-435b-b167-c624841572ee;cbfd9355-44ba-43c9-8063-61062d4f6f87,"Round-trip ৳10,240 to/from ACC30621"
